time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,pred,f_prob,target_icao,cmd_heading,cmd_alt,cmd_throttle
2025-11-09_22:16:00,39.81848564278091,-104.6571292732641,165.2092115201128,85.02008176211385,65.95558904332718,-3.507214411607241,-8.282449036629906,-3.839502966359877,Normal,0.46,,,,None
2025-11-09_22:16:04,39.81925223985447,-104.6551149792722,149.1156382543458,85.02067833105014,58.70315633630663,-3.50693377537362,-8.282703191786805,-3.838225830039199,Normal,0.46,,,,None
2025-11-09_22:16:08,39.82017825304277,-104.6532523531436,132.9940347240179,85.0196563007813,51.38022563382037,-3.508252521036561,-8.283142987286041,-3.841600509714451,Normal,0.445,,,,None
2025-11-09_22:16:12,39.82131525836256,-104.6515138429397,116.8899391639495,85.01792760498105,44.07294774513695,-3.511486730213738,-8.283562782530161,-3.849585296709304,FuelLeak,0.415,,,,None
2025-11-09_22:16:16,39.82255195045376,-104.6499924637141,100.6563346590441,85.01863463728112,36.7958223432716,-3.515845683026713,-8.283573035974431,-3.859534556777826,FuelLeak,0.405,,,,None
2025-11-09_22:16:21,39.82387565283471,-104.6487141988706,84.702834359371,85.02077119767011,29.17243200660869,-3.520207020462475,-8.283024809794522,-3.868925661102796,FuelLeak,0.405,,,,None
2025-11-09_22:16:25,39.82536236479788,-104.6475789576356,67.48650563091994,85.02210692892521,21.86986841711094,-3.523195452379237,-8.281387534075526,-3.875353694179222,FuelLeak,0.405,,,,None
2025-11-09_22:16:29,39.82711642410247,-104.646758761655,51.14480337320497,85.02300627005458,14.68336914489905,-3.525945899694638,-8.279695900379712,-3.881650954169901,FuelLeak,0.405,,,,None
2025-11-09_22:16:34,39.8288522791399,-104.64618479931,34.06808637386793,85.02067436278148,7.121366818427407,-3.507094808383256,-8.279753396024079,-3.747712661197144,FuelLeak,0.405,,,,None
2025-11-09_22:16:38,39.8305218232011,-104.6459157268066,18.50410052987893,85.0076155277336,359.6173275009433,-3.239714016467681,-8.320499403631102,-2.713757685242824,Normal,0.59,,,,None
2025-11-09_22:16:42,39.8322129001281,-104.6459194055644,7.997292166331742,85.04796191088427,350.9678456395422,-1.896063657032245,-8.553179745410253,1.032956651421638,Normal,0.48,,,,None
2025-11-09_22:16:47,39.83409910739078,-104.6462650425681,11.0420429605082,83.65047336099565,343.1375154844949,-1.429043347093297,-8.979755582986902,0.7564278986256818,Normal,0.48,,,,None
2025-11-09_22:16:51,39.83564910351257,-104.6468383626865,12.59651357446072,82.59992377474666,333.7803761654794,-3.003866662576677,-9.525962127280982,-2.927014758410635,Normal,0.59,,,,None
2025-11-09_22:16:56,0.0,39.83727600999052,-104.6478857484375,19.4347250577455,45.65739467608604,231.0761344327553,-25.46258763720642,170.3884189058502,FuelLeak,0.645,,,,None
2025-11-09_22:17:01,1.438017722587655,0.0,39.83777030196051,-104.6483489304066,-1.189504291156195,5.073924909736379,279.3717898801501,-26.26681473003902,FuelLeak,0.775,,,,None
2025-11-09_22:17:03,-179.2678025951155,0.001946387920516702,0.0,39.83777030092445,-104.6483489409455,-1.184345841654947,5.067174224135412,279.3863912044189,FuelLeak,0.685,,,,None
2025-11-09_22:17:05,-26.26916073547719,-179.2499101133608,-6.185556553848527,0.0,39.8377703019441,-104.6483489365838,-1.183254456971198,5.065960047196437,FuelLeak,0.615,,,,None
2025-11-09_22:17:06,279.3882486987329,-26.27269769527589,-179.2712500207116,8.665151346884803,0.0,39.83777030350102,-104.6483489307738,-1.182352195568309,EngineFailure,0.63,,,,None
2025-11-09_22:17:08,5.065971005056545,279.3697783144784,-26.27690670575341,-179.2589913426194,8.666354280935915,0.0,0.0,39.83777030423606,FuelLeak,0.78,,,,None
2025-11-09_22:17:11,-104.6483489280238,-1.18192574343801,5.065973597325259,279.3610521127503,-26.27921645197092,-179.2556746485226,8.663825046159927,0.0,FuelLeak,0.605,,,,None
2025-11-09_22:17:13,39.83777030714388,-104.6483489171505,-1.18024154727786,5.065974744995988,279.326505341621,-26.28834660092342,-179.2336998918014,8.756544283860732,EngineFailure,0.48,,,,None
2025-11-09_22:17:14,0.0,39.83777030819445,-104.6483489133403,-1.179684727710738,5.067383907969585,279.3147038375221,-26.2917152038703,-179.2262406185985,FuelLeak,0.67,,,,None
2025-11-09_22:17:15,0.001017105932525245,39.83777030920698,-104.6483489095558,-1.179100184300064,5.067386262059849,279.3026596166907,-26.29488859165176,-179.2185292431072,FuelLeak,0.67,,,,None
2025-11-09_22:17:16,0.001016345771329916,0.0,39.83777031065475,-104.6483489040275,-1.178215017367454,5.065981939303816,279.2847373853401,-26.29934617955404,FuelLeak,0.775,,,,None
2025-11-09_22:17:17,-179.2069464488762,8.681815181912835,0.0,39.83777031181314,-104.6483488996954,-1.177548228337838,5.065983688111871,279.2709384747197,FuelLeak,0.685,,,,None
2025-11-09_22:17:19,-26.30296990409543,-179.198075926366,8.586245266141315,0.0,39.83777031310658,-104.6483488949724,-1.176854894955214,5.067392414573818,FuelLeak,0.595,,,,None
2025-11-09_22:17:20,279.2562094221386,-26.30708528369252,-179.1886757089957,0.001009346554167439,0.0,39.83777031409512,-104.6483488911543,-1.176237444456595,EngineFailure,0.63,,,,None
